adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,18562,tt0035958,en,Gung Ho!,"A true-life epic that revolves around an exclusive bataillon of the U.S. Marine Corps during World War II, ""Carlson's Raiders,"" whose assignment is to take control of a South Pacific island once possessed by the United States but now under Japanese command.",0.77581,/wpvh8UnX6XWPqbDZijzUWhH2SpI.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-12-20,0.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,U.S. Marine Raiders in Action...Blasting Their Way To Tokyo!,Gung Ho!,False,5.1,4.0
False,,0,"[{'id': 27, 'name': 'Horror'}]",,24868,tt1262413,en,Offspring,"Survivors of a feral flesh-eating clan are chowing their way through the locals. Amy Halbard and Claire Carey strive to survive their abduction by the cannibals and save their children. A subplot involving Claire's despicable husband, Steven, gives an opportunity to cleverly compare predatory civilized folk to the appetite-driven primitives.",4.009138,/9tuXlbospjUg2DXAQvBKeC8aXCo.jpg,"[{'name': 'Modernciné', 'id': 5574}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-02-05,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Offspring,False,5.1,19.0
False,,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,74536,tt1535612,en,The Son of No One,A rookie cop is assigned to the 118 Precinct in the same district where he grew up. The Precinct Captain starts receiving letters about two unsolved murders that happened many years ago in the housing projects when the rookie cop was just a kid. These letters bring back bad memories and old secrets that begin to threaten his career and break up his family.,11.314303,/9FjamK28WyTvWkMTrRuFn0eqnDr.jpg,"[{'name': 'Millennium Films', 'id': 10254}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-11-04,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Serve. Protect. Lie.,The Son of No One,False,4.8,93.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,253344,tt1725986,en,Some Kind of Beautiful,"By day, Richard Haig is a successful and well-respected English professor at renowned Trinity College in Cambridge.  By night, Richard indulges his own romantic fantasies with a steady stream of beautiful undergraduates.  But Richard has grown tired of the  game and is looking for something more meaningful and lasting.  So when Kate, Richard’s tanned, athletic, 25-year-old American girlfriend tells him that she is pregnant, Richard is thrilled.  He looks forward to having a family of his own,  being a father his children could be proud of, not some sex-fueled bobcat.  There is only one problem.  Richard’s not in love with Kate.  Richard is in love with Kate’s sister, Olivia. He had been in love with her ever since he first saw her.",8.410855,/gNISIaKnEnoUTFVJIOMnOT0HuIh.jpg,"[{'name': 'Irish Dreamtime', 'id': 597}, {'name': 'Das Films', 'id': 8739}, {'name': 'Southpaw Entertainment', 'id': 30131}, {'name': 'Envision Entertainment', 'id': 31832}, {'name': 'Knightsbridge Entertainment', 'id': 46961}, {'name': 'PalmStar Media', 'id': 49152}, {'name': 'Landafar', 'id': 74494}, {'name': 'Landafar Entertainment', 'id': 74496}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-07-16,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every good love story has three sides.,Some Kind of Beautiful,False,5.5,171.0
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,1260,tt0447249,et,Leiutajateküla Lotte,"Somewhere in Europe by a great sea stands a small village, where inventing all manner of domestic gadgets is held in great esteem. The villagers organize an annual competition of new inventions. One of the best inventors in the village is Oskar, the father of the energetic girl dog Lotte. His primary rival is Adalbert the Hare. Victory in this competition is very important as it would bring honour to the entire family.",0.270086,/b8L0pXMTWO2FbNDqCCVPBqJALwV.jpg,[],[],2006-08-25,0.0,81.0,"[{'iso_639_1': 'et', 'name': 'Eesti'}, {'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,Lotte from Gadgetville,False,9.0,4.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,125952,tt0298126,en,Bord de mer,"Seaside takes place in a small coastal town on the Bay of Somme. The year-round inhabitants find ways to make their lives work; Paul, a lifeguard in the summer, works at the grocery all winter. His mother, Rose (Ogier) likes to play the slots just about anytime; his girlfriend Marie works in the local factory - the town's biggest business - but watching the summertime vacationers each year just makes her increasingly curious about what else might be out there. From these and several other stories, aided by close, revealing observations, we see a community perched between transition and stasis.",0.69918,/nrNt1beV1y07sAV4M8owhWo6cDi.jpg,"[{'name': 'Procirep', 'id': 311}, {'name': 'Canal+', 'id': 5358}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2002-05-01,0.0,90.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Seaside,False,2.5,2.0
False,"{'id': 87255, 'name': 'Hoodwinked! Collection', 'poster_path': '/6DEGMNNnJcdH020Yl5HMqDkX1hL.jpg', 'backdrop_path': '/sIn465LgZqpxWnNjXSmpygpRnl3.jpg'}",15000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",http://www.hoodwinkedthemovie.com,10982,tt0443536,en,Hoodwinked!,"The recipes of candies of the goody shops have been stolen by the Goody Bandit, and many animals are out of business. While the police are chasing the criminal, there is a mess at Granny's house evolving Little Red Hiding Hood, The Wolf, The Woodsman and Granny, disturbing the peace in the forest and they are all arrested by the impatient Chief Grizzly.",6.398984,/cx7CmTKBa5sgZqLp6680CdMrZc1.jpg,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Kanbar Entertainment', 'id': 7580}, {'name': 'Blue Yonder Films', 'id': 49126}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-12-16,51053787.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Armed And Dangerously Dumb.,Hoodwinked!,False,6.0,491.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",,10278,tt0124595,en,Return to Paradise,"Lewis, Sheriff and Tony are three friends vacationing in Malaysia. Sheriff and Tony eventually leave to pursue careers in New York, but Lewis stays behind to work with orangutans. Two years later, Sheriff and Tony learn that, because of their past actions, Lewis has been arrested for drug possession. With Lewis facing a death sentence, the friends are left with a difficult decision: return to Malaysia and split Lewis' sentence, or let him die.",4.831458,/gXVFFaoePdyxsHnfYh6paqYgY2K.jpg,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Tetragram', 'id': 55994}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-08-10,0.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Give up three years of their lives or give up the life of their friend. They have eight days to decide.,Return to Paradise,False,6.5,40.0
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}]",,36275,tt0077800,en,Killer Fish,Jewel thieves attempt to recover treasure from piranha infested waters. Mistrust and betrayals happen amongst the gang in the quest for gold.,1.266801,/hsIbk3FFziI1RmOdMQhf14z4hq4.jpg,"[{'name': 'Incorporated Television Company (ITC)', 'id': 15980}, {'name': 'Fawcett-Majors Productions', 'id': 21290}, {'name': 'Filmar do Brasil', 'id': 41278}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1979-12-07,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Released,"The adventure that drags you in, pulls you under and tears you apart!",Killer Fish,False,5.6,9.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,2015,tt0817225,ko,밀양,"Sin-ae moves with her son Jun to Miryang, the town where her dead husband was born. As she tries to come to herself and set out on new foundations, another tragic event overturns her life.",2.899364,/oozg0YdOzAMM4B0QeskooiYjZi6.jpg,"[{'name': 'Cinema Service', 'id': 868}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2007-05-23,0.0,142.0,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Secret Sunshine,False,6.3,45.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,68750,tt0426138,en,Rapid Fire,"A desperate band of Militia men attempts a daylight bank robbery in the sleepy semi-rural City of Norco, California, and leads the local Police on the longest, most violent running gun battle in Law Enforcement history. Based on the true events.",0.995223,/2zZXaTwpoYPAPlAnc2aP7OEUZtf.jpg,"[{'name': 'Sony Pictures Home Entertainment', 'id': 5388}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2006-01-01,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The explosive true story!,Rapid Fire,False,5.5,4.0
False,,1800000,"[{'id': 18, 'name': 'Drama'}]",,702,tt0044081,en,A Streetcar Named Desire,Disturbed Blanche DuBois moves in with her sister in New Orleans and is tormented by her brutish brother-in-law while her reality crumbles around her.,7.301719,/xYaL9SJ7bQ9k1ZG6lVhemPsdzvP.jpg,"[{'name': 'Charles K. Feldman Group', 'id': 1317}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1951-09-18,8000000.0,125.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"...Blanche, who wanted so much to stay a lady...",A Streetcar Named Desire,False,7.6,291.0
False,,7500000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,9395,tt0094602,en,Above the Law,"Seagal is Nico Toscani, an Italian immigrant, American patriot, ex-CIA agent, aikido specialist, and unorthodox Chicago policeman. He is as committed to his job as he is to his personalized brand of justice: expert and thorough bone-crushing.",5.283245,/5flixIwuJt7Vs00mqasZsSnrzG8.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-04-08,18869631.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,He's a cop who believes no one is above the law.,Above the Law,False,5.9,140.0
False,,130000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,7364,tt0318649,en,Sahara,"Scouring the ocean depths for treasure-laden shipwrecks is business as usual for a thrill-seeking underwater adventurer and his wisecracking buddy. But when these two cross paths with a beautiful doctor, they find themselves on the ultimate treasure hunt.",8.946243,/xB5JjL6wLzq5goIWTPoJ4tFreL5.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Bristol Bay Productions', 'id': 2233}, {'name': 'Baldwin Entertainment Group', 'id': 2234}, {'name': 'Desertlands Entertainment', 'id': 2235}, {'name': 'Mace Neufeld Productions', 'id': 2767}, {'name': 'Kanzaman', 'id': 4169}, {'name': 'J.K. Livin Productions', 'id': 12124}, {'name': 'Moguletta', 'id': 12125}, {'name': 'Sahara Productions', 'id': 12126}, {'name': 'Babelsberg Film', 'id': 19481}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-04-06,119269486.0,124.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ar', 'name': 'العربية'}]",Released,Dirk Pitt. Adventure has a new name.,Sahara,False,5.7,440.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,83132,tt0052234,en,St. Louis Blues,"Will Handy grows up in Memphis with his preacher father and his Aunt Hagar. His father intends for him to use his musical gifts only in church, but he can't stay away from the music of the streets and workers. After he writes a theme song for a local politician, Gogo, a speakeasy singer, convinces Will to be her accompanist. Will is estranged from his father for many years while he writes and publishes many blues songs. At last the family is reunited when Gogo brings them to New York to see Will's music played by a symphony orchestra.",0.157373,/1tWbwLPmBZX2EotaPF5XUA9gKwd.jpg,[],[],1958-04-07,0.0,105.0,[],Released,,St. Louis Blues,False,7.0,1.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",,68797,tt0084953,pl,Znachor,"A famous surgeon is beaten by drunken bullies, loses his memory and cannot recollect who he was before. He gets to a village, lives in a not so well to do family and becomes the Quack - he slowly regains his talent for medicine and saves the lives of several village patients.",2.056565,/nwsl96xwWyaxKqYCKfEc2wppamr.jpg,"[{'name': 'Studio Filmowe Zodiak', 'id': 55649}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",1982-04-12,0.0,128.0,[],Released,,The Quack,False,7.0,10.0
False,,0,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",,240820,tt3072182,en,Christmas in Conway,"Duncan Mayor decides the perfect Christmas present for his beloved wife, Suzy, is a ride on a real Ferris wheel, set up in their very own back yard. As a young man, it was the perfect place for a wedding proposal. Now, years later, in order to relive the experience with his wife, Duncan will go to any length to make their fantasy become a reality.",6.607246,/ojdFSIL8hJ3CvWJaa0xIo6cSiHd.jpg,"[{'name': 'Hallmark Hall of Fame Productions', 'id': 9027}]",[],2013-12-01,0.0,90.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,He gave her a gift this town will never forget.,Christmas in Conway,False,5.4,10.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,52778,tt0088330,en,Until September,"American tour guide Mo Alexander misses her tour group, and then her flight out of Paris. Stuck in the city of romance, Mo runs into the very suave -- and very married -- Xavier, who attempts to seduce Mo while his family is out of town. His charms prove hard to resist, and Mo succumbs, though her conscience weighs heavy. Soon their bickering romance of convenience takes a serious turn, and, in spite of himself, Xavier finds he's falling in love.",0.489054,/f8eSonuANHVbCF2kQiSE1jgmvsr.jpg,"[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-09-21,4100000.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They were having so much fun in Paris. If only they could keep from falling in love.,Until September,False,6.3,2.0
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,17832,tt0119484,en,Kull the Conqueror,"A barbarian named Kull becomes ruler after defeating the old king in battle, thus receiving his crown. But direct heirs of the king, trying to topple Kull and regain the throne, bring an old witch queen Akivasha back to life. Their plan backfires, however, as Akivasha plans to have her demon lords rule the kingdom alone. The only thing that can stop her is the breath of the god Volka, and Kull.",3.324195,/j8BmhqcdacN6LgIdnf97URB8qpY.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Korsala Productions', 'id': 3409}, {'name': 'Raffaella De Laurentiis Productions', 'id': 3410}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-08-29,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Courage conquers all.,Kull the Conqueror,False,5.2,39.0
False,,13000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",,11962,tt0116707,en,Joe's Apartment,"A nice guy has just moved to New York and discovers that he must share his run-down apartment with a couple thousand singing, dancing cockroaches.",9.490858,/iLwLJYlhvAPS5g6WU7nqST8Uxc9.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-07-26,4619014.0,78.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sex Bugs Rock 'n Roll,Joe's Apartment,False,5.0,87.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,17886,tt1146320,fr,Mutants,"A nasty virus has spread throughout the human race turning the population into something ...else. After a brief setup (and a messy hit and run) we’re introduced to an ambulance and its four occupants. Sonia (Helene de Fougerolles) and Marco (Francis Renaud) are together and riding with two police officers. Tensions rise between them as they head for a mythical research facility called NOAH that is reportedly infection free and working on a cure, and circumstances lead to Sonia and Marco holing up alone in an abandoned building. She’s pregnant, in love, and apparently immune to the virus… and she realizes that he’s been infected. He slowly transforms but her love for him refuses to give up on a cure, so she sets out to survive the onslaught of infected, attacks from still-human marauders, and the growing threat from her baby’s daddy.",2.464117,/1K0Q7tIFu90k6fia55mEzW9qXxR.jpg,"[{'name': 'Sombrero Films', 'id': 3416}, {'name': 'Sombrero Productions', 'id': 78891}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2009-05-06,0.0,85.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Mutants,False,5.5,22.0
